anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity,entropy,complexity
0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-1.0,0.5283208335737187,0.11006684032785806
0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.4285714285714286,0.979943005822134,0.00974856796449355
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.125
,,,,,,,,,-0.0,-0.0
0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,0.45959449782872513,0.1395197582694344
0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.861654166907052,0.0359022569544605
0.125,0.125,0.0,0.0,0.375,0.0,0.125,0.25,0.6000000000000001,0.7185463540765221,0.08981829425956527
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.125
,,,,,,,,,-0.0,-0.0
0.0975609756097561,0.24390243902439024,0.07317073170731707,0.0975609756097561,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.2682926829268293,0.3548387096774193,0.9046112842007625,0.04675080625517029
0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.5555555555555556,0.8138766245957415,0.08608310452454959
0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.3060986113514965,0.13179245766522765
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,-0.0,-0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-1.0,0.3333333333333333,0.125
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.3333333333333333,0.125
0.25,0.125,0.0,0.25,0.125,0.125,0.0,0.125,-0.3333333333333333,0.8333333333333334,0.052083333333333336
0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,-0.19999999999999996,0.5974937501201926,0.12447786460837344
0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,1.0,0.6583125004006424,0.08838454866490104
0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,1.0,0.5,0.125
0.0,0.25,0.0,0.0,0.4166666666666667,0.0,0.16666666666666666,0.16666666666666666,1.0,0.6293061675570443,0.1048843612595074
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0
0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,-0.14285714285714285,0.6666666666666666,0.08333333333333333
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.3333333333333333,0.5,0.125
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3060986113514965,0.13179245766522765
0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.15384615384615385,0.0,0.8745055470726718,0.05109906672983808
0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.7453087835430109,0.07415061877086078
0.0,0.25,0.0,0.0,0.5,0.0,0.125,0.125,1.0,0.5833333333333334,0.12760416666666669
,,,,,,,,-0.3333333333333333,-0.0,-0.0
0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.6666666666666666,0.08333333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.3333333333333333,0.6406426982957875,0.09929961823584707
0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,1.0,0.6406426982957875,0.09929961823584707
0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.5,0.125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,-0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0
0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,-0.19999999999999996,0.7739760316291208,0.05804820237218407
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.0,-0.0
,,,,,,,,,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857142,-0.0,-0.0
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.3060986113514965,0.13179245766522765
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.8405468787811062,0.04931780156113633
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,-0.0
0.0,0.2,0.0,0.06666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.2,-0.07692307692307687,0.8075265872808305,0.060564494046062296
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.5283208335737187,0.11006684032785806
0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.3,1.0,0.6569835314848896,0.08869277675046011
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.125
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.5283208335737187,0.11006684032785806
,,,,,,,,1.0,-0.0,-0.0
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.3333333333333333,0.125
0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.5,0.6394319446848298,0.09769099154907121
0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,-0.19999999999999996,0.6666666666666666,0.08333333333333333
0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,-1.0,0.6666666666666666,0.08333333333333333
,,,,,,,,,-0.0,-0.0
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.125
0.2,0.1,0.1,0.1,0.1,0.3,0.0,0.1,-0.19999999999999996,0.8821464482236719,0.04851805465230196
0.125,0.25,0.0,0.375,0.0,0.125,0.125,0.0,-1.0,0.7185463540765221,0.08981829425956527
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.4285714285714286,0.2704260414863776,0.1352130207431888
0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,-0.3333333333333333,0.7739760316291208,0.05804820237218407
,,,,,,,,0.0,-0.0,-0.0
0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,-0.19999999999999996,0.840546878781106,0.04931780156113632
0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,-0.5,0.6666666666666666,0.08333333333333333
0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.3,0.75,0.49515843240911145,0.12626540026432342
,,,,,,,,0.3333333333333333,-0.0,-0.0
0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,1.0,0.6141236643923695,0.1112315820710669
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,-0.0
0.0,0.4,0.0,0.2,0.2,0.1,0.1,0.0,0.5,0.7073093649624541,0.09548676426993132
0.05263157894736842,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.0,0.42105263157894735,0.6363636363636365,0.5875674001149912,0.11372928554857344
0.125,0.125,0.0,0.0,0.375,0.0,0.125,0.25,0.6666666666666667,0.7185463540765221,0.08981829425956527
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.19999999999999996,0.3060986113514965,0.13179245766522765
0.0,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,1.0,0.720659393226518,0.08475210319749732
0.03225806451612903,0.12903225806451613,0.03225806451612903,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.0967741935483871,0.3225806451612903,0.3333333333333333,0.8858778088395959,0.05611634923320541
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.5283208335737187,0.11006684032785806
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-1.0,0.5283208335737187,0.11006684032785806
0.0,0.25,0.0,0.0,0.25,0.125,0.125,0.25,0.6666666666666667,0.75,0.0703125
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5283208335737187,0.11006684032785806
,,,,,,,,,-0.0,-0.0
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-1.0,0.3060986113514965,0.13179245766522765
0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,-0.3333333333333333,0.7453087835430109,0.07415061877086077
0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,1.0,0.6184628474025113,0.10307714123375189
0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.25,0.8164372776754821,0.05736800397867664
0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,1.0,0.6180952906624153,0.10194914927346053
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.125
,,,,,,,,,-0.0,-0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.125
0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.125
0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.5974937501201927,0.12447786460837347
0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.9654305096819759,0.01723983053003528
,,,,,,,,1.0,-0.0,-0.0
0.0,0.125,0.25,0.125,0.25,0.0,0.125,0.125,0.3333333333333333,0.8333333333333334,0.052083333333333336
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0
0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.5,0.507309364962454,0.11921770076617673
0.0,0.125,0.125,0.0,0.25,0.0,0.125,0.375,0.6666666666666667,0.7185463540765221,0.08981829425956527
0.0,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.7,0.8914869561787028,0.038549648624929725
0.0,0.0,0.25,0.125,0.125,0.5,0.0,0.0,-0.39999999999999997,0.5833333333333334,0.12760416666666669
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.125
,,,,,,,,1.0,-0.0,-0.0
0.0,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,1.0,0.5974937501201926,0.12447786460837344
0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.5,1.0,0.5833333333333334,0.12760416666666669
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0,-0.0
0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.7,0.75,0.45225988314901316,0.17864265384386016
,,,,,,,,,-0.0,-0.0
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.5283208335737187,0.11006684032785806
0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.5384615384615384,0.5,0.5244674841392557,0.14236654340170624
0.0,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.0,1.0,0.6303537040242176,0.10019511036187409
0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.5283208335737187,0.11006684032785806
0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,1.0,0.6184628474025113,0.10307714123375189
